40 40 0 1  
u
70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 70.0000 
l
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
Q
1581
0 0 -19.0000
0 1 24.0000
0 2 -32.0000
0 3 8.0000
0 4 -84.0000
0 5 3.0000
0 6 -16.0000
0 7 -21.0000
0 8 -20.0000
0 9 -56.0000
0 10 -58.0000
0 11 9.0000
0 12 30.0000
0 13 -40.0000
0 14 -83.0000
0 15 -5.0000
0 16 -31.0000
0 17 -21.0000
0 18 -49.0000
0 19 31.0000
0 20 20.0000
0 21 -63.0000
0 22 -70.0000
0 23 24.0000
0 24 22.0000
0 25 -10.0000
0 26 -44.0000
0 27 -10.0000
0 28 1.0000
0 29 -65.0000
0 30 -35.0000
0 31 -88.0000
0 32 58.0000
0 33 32.0000
0 34 19.0000
0 35 -97.0000
0 36 -35.0000
0 37 -68.0000
0 38 -18.0000
0 39 44.0000
1 0 24.0000
1 1 -25.0000
1 2 22.0000
1 3 -17.0000
1 4 -65.0000
1 5 -88.0000
1 7 29.0000
1 8 -20.0000
1 9 -93.0000
1 10 -91.0000
1 11 -59.0000
1 12 27.0000
1 13 -54.0000
1 14 -29.0000
1 15 -19.0000
1 16 67.0000
1 17 60.0000
1 18 36.0000
1 19 -14.0000
1 20 -9.0000
1 21 70.0000
1 22 50.0000
1 23 2.0000
1 24 57.0000
1 25 12.0000
1 26 -49.0000
1 27 60.0000
1 28 -93.0000
1 29 -18.0000
1 30 -28.0000
1 31 50.0000
1 32 56.0000
1 33 -77.0000
1 34 -38.0000
1 35 -80.0000
1 36 -65.0000
1 37 60.0000
1 38 48.0000
1 39 14.0000
2 0 -32.0000
2 1 22.0000
2 2 67.0000
2 3 56.0000
2 4 55.0000
2 5 23.0000
2 6 -68.0000
2 7 -45.0000
2 8 -66.0000
2 9 -72.0000
2 10 -56.0000
2 11 69.0000
2 12 13.0000
2 13 34.0000
2 14 69.0000
2 15 -6.0000
2 16 -34.0000
2 17 56.0000
2 18 -65.0000
2 19 15.0000
2 20 45.0000
2 21 -59.0000
2 22 -73.0000
2 23 -53.0000
2 24 -79.0000
2 25 -88.0000
2 26 -30.0000
2 27 -18.0000
2 28 -68.0000
2 29 3.0000
2 30 -28.0000
2 31 -90.0000
2 32 -52.0000
2 33 -31.0000
2 34 66.0000
2 35 -68.0000
2 36 -78.0000
2 37 -73.0000
2 38 -13.0000
2 39 -45.0000
3 0 8.0000
3 1 -17.0000
3 2 56.0000
3 3 -46.0000
3 4 29.0000
3 5 -46.0000
3 6 67.0000
3 7 -6.0000
3 8 -47.0000
3 9 -9.0000
3 10 59.0000
3 11 -62.0000
3 12 24.0000
3 13 4.0000
3 14 -88.0000
3 15 65.0000
3 16 30.0000
3 17 -42.0000
3 18 -84.0000
3 19 42.0000
3 20 26.0000
3 21 -2.0000
3 22 -97.0000
3 23 -40.0000
3 24 68.0000
3 25 -88.0000
3 26 6.0000
3 27 -34.0000
3 28 -93.0000
3 29 38.0000
3 30 -12.0000
3 31 -66.0000
3 32 -46.0000
3 33 41.0000
3 34 -13.0000
3 35 -87.0000
3 36 -75.0000
3 37 -16.0000
3 38 6.0000
3 39 -23.0000
4 0 -84.0000
4 1 -65.0000
4 2 55.0000
4 3 29.0000
4 4 -97.0000
4 5 -5.0000
4 6 13.0000
4 7 27.0000
4 8 -72.0000
4 9 25.0000
4 10 22.0000
4 11 58.0000
4 12 -87.0000
4 13 37.0000
4 14 29.0000
4 15 39.0000
4 16 -36.0000
4 17 32.0000
4 18 -71.0000
4 19 -39.0000
4 20 44.0000
4 21 35.0000
4 22 26.0000
4 23 51.0000
4 24 2.0000
4 25 -57.0000
4 26 -86.0000
4 27 56.0000
4 28 -86.0000
4 30 68.0000
4 31 -61.0000
4 32 -87.0000
4 33 3.0000
4 34 14.0000
4 35 -84.0000
4 36 -72.0000
4 37 -42.0000
4 38 42.0000
4 39 -44.0000
5 0 3.0000
5 1 -88.0000
5 2 23.0000
5 3 -46.0000
5 4 -5.0000
5 5 -87.0000
5 6 -6.0000
5 7 -57.0000
5 8 -75.0000
5 9 -39.0000
5 10 -98.0000
5 11 64.0000
5 12 23.0000
5 13 34.0000
5 14 -78.0000
5 15 -86.0000
5 16 7.0000
5 17 56.0000
5 18 40.0000
5 19 -11.0000
5 20 -11.0000
5 21 -88.0000
5 22 1.0000
5 23 -26.0000
5 24 -74.0000
5 25 -68.0000
5 26 -28.0000
5 27 -36.0000
5 28 -56.0000
5 29 -95.0000
5 30 -92.0000
5 31 -40.0000
5 32 -68.0000
5 33 -35.0000
5 34 -68.0000
5 35 -13.0000
5 36 -22.0000
5 37 25.0000
5 38 29.0000
5 39 1.0000
6 0 -16.0000
6 2 -68.0000
6 3 67.0000
6 4 13.0000
6 5 -6.0000
6 6 -85.0000
6 7 30.0000
6 8 -4.0000
6 9 37.0000
6 10 -5.0000
6 11 16.0000
6 12 51.0000
6 13 -68.0000
6 14 2.0000
6 15 20.0000
6 16 19.0000
6 17 -80.0000
6 18 31.0000
6 19 -50.0000
6 20 -6.0000
6 21 57.0000
6 22 -19.0000
6 23 64.0000
6 24 -49.0000
6 25 24.0000
6 26 68.0000
6 27 -42.0000
6 28 -86.0000
6 29 -70.0000
6 30 22.0000
6 31 -55.0000
6 32 15.0000
6 33 -71.0000
6 34 69.0000
6 35 -26.0000
6 36 30.0000
6 37 -87.0000
6 38 -66.0000
6 39 -45.0000
7 0 -21.0000
7 1 29.0000
7 2 -45.0000
7 3 -6.0000
7 4 27.0000
7 5 -57.0000
7 6 30.0000
7 7 50.0000
7 8 27.0000
7 9 -99.0000
7 10 30.0000
7 11 58.0000
7 12 2.0000
7 13 -20.0000
7 14 7.0000
7 15 21.0000
7 16 -59.0000
7 17 57.0000
7 18 -55.0000
7 19 -72.0000
7 20 -32.0000
7 21 -62.0000
7 22 -22.0000
7 23 -78.0000
7 24 -64.0000
7 25 34.0000
7 26 -65.0000
7 27 -35.0000
7 28 -13.0000
7 29 -21.0000
7 30 -90.0000
7 31 14.0000
7 32 -22.0000
7 33 -16.0000
7 34 -25.0000
7 35 -9.0000
7 36 17.0000
7 37 28.0000
7 38 -30.0000
7 39 -25.0000
8 0 -20.0000
8 1 -20.0000
8 2 -66.0000
8 3 -47.0000
8 4 -72.0000
8 5 -75.0000
8 6 -4.0000
8 7 27.0000
8 8 29.0000
8 9 -70.0000
8 10 -37.0000
8 11 -39.0000
8 12 9.0000
8 13 69.0000
8 14 -88.0000
8 15 49.0000
8 16 55.0000
8 17 -44.0000
8 18 -93.0000
8 19 -48.0000
8 20 -6.0000
8 21 -16.0000
8 22 -27.0000
8 23 29.0000
8 24 -52.0000
8 25 7.0000
8 26 -77.0000
8 27 33.0000
8 28 -84.0000
8 29 -67.0000
8 30 -22.0000
8 31 -7.0000
8 32 15.0000
8 33 51.0000
8 34 -88.0000
8 35 -37.0000
8 36 9.0000
8 37 -18.0000
8 38 36.0000
8 39 -32.0000
9 0 -56.0000
9 1 -93.0000
9 2 -72.0000
9 3 -9.0000
9 4 25.0000
9 5 -39.0000
9 6 37.0000
9 7 -99.0000
9 8 -70.0000
9 9 11.0000
9 10 -72.0000
9 11 28.0000
9 12 -50.0000
9 13 -74.0000
9 14 39.0000
9 15 -71.0000
9 16 -89.0000
9 17 -75.0000
9 18 -65.0000
9 19 -37.0000
9 20 17.0000
9 21 17.0000
9 22 35.0000
9 23 -24.0000
9 24 64.0000
9 25 -28.0000
9 26 -1.0000
9 27 27.0000
9 28 -13.0000
9 29 30.0000
9 30 -66.0000
9 31 -91.0000
9 32 -24.0000
9 33 -85.0000
9 34 -80.0000
9 35 37.0000
9 36 23.0000
9 37 1.0000
9 38 3.0000
9 39 -79.0000
10 0 -58.0000
10 1 -91.0000
10 2 -56.0000
10 3 59.0000
10 4 22.0000
10 5 -98.0000
10 6 -5.0000
10 7 30.0000
10 8 -37.0000
10 9 -72.0000
10 10 -58.0000
10 11 30.0000
10 12 48.0000
10 13 -9.0000
10 14 56.0000
10 15 17.0000
10 16 18.0000
10 17 66.0000
10 18 41.0000
10 19 53.0000
10 20 -42.0000
10 21 -12.0000
10 23 -78.0000
10 24 63.0000
10 25 -5.0000
10 26 -6.0000
10 27 -9.0000
10 28 -49.0000
10 29 -91.0000
10 30 -49.0000
10 31 -15.0000
10 32 -83.0000
10 33 25.0000
10 34 -1.0000
10 35 -63.0000
10 36 -7.0000
10 37 -48.0000
10 38 38.0000
10 39 -75.0000
11 0 9.0000
11 1 -59.0000
11 2 69.0000
11 3 -62.0000
11 4 58.0000
11 5 64.0000
11 6 16.0000
11 7 58.0000
11 8 -39.0000
11 9 28.0000
11 10 30.0000
11 11 -28.0000
11 12 -91.0000
11 13 54.0000
11 14 -50.0000
11 16 40.0000
11 17 66.0000
11 18 -52.0000
11 19 35.0000
11 20 36.0000
11 21 -70.0000
11 22 -77.0000
11 23 -46.0000
11 24 29.0000
11 25 -55.0000
11 26 -54.0000
11 27 -47.0000
11 28 37.0000
11 29 35.0000
11 30 3.0000
11 31 45.0000
11 32 -85.0000
11 33 -83.0000
11 34 62.0000
11 35 40.0000
11 36 14.0000
11 37 -71.0000
11 38 -37.0000
11 39 65.0000
12 0 30.0000
12 1 27.0000
12 2 13.0000
12 3 24.0000
12 4 -87.0000
12 5 23.0000
12 6 51.0000
12 7 2.0000
12 8 9.0000
12 9 -50.0000
12 10 48.0000
12 11 -91.0000
12 12 66.0000
12 13 -13.0000
12 14 -33.0000
12 15 -95.0000
12 16 -29.0000
12 17 16.0000
12 18 3.0000
12 19 -60.0000
12 20 11.0000
12 21 50.0000
12 22 -95.0000
12 23 -22.0000
12 24 -90.0000
12 25 -73.0000
12 26 30.0000
12 27 38.0000
12 28 -29.0000
12 29 -95.0000
12 30 -79.0000
12 31 -62.0000
12 32 40.0000
12 33 23.0000
12 34 -87.0000
12 35 55.0000
12 36 39.0000
12 37 -96.0000
12 38 25.0000
12 39 -16.0000
13 0 -40.0000
13 1 -54.0000
13 2 34.0000
13 3 4.0000
13 4 37.0000
13 5 34.0000
13 6 -68.0000
13 7 -20.0000
13 8 69.0000
13 9 -74.0000
13 10 -9.0000
13 11 54.0000
13 12 -13.0000
13 13 -67.0000
13 14 -83.0000
13 15 -21.0000
13 16 -72.0000
13 17 3.0000
13 18 44.0000
13 19 -68.0000
13 20 -97.0000
13 21 -10.0000
13 22 35.0000
13 23 -57.0000
13 24 -69.0000
13 25 14.0000
13 26 -52.0000
13 27 8.0000
13 28 23.0000
13 29 -25.0000
13 30 -32.0000
13 31 -8.0000
13 32 45.0000
13 33 -27.0000
13 34 11.0000
13 35 -88.0000
13 36 -57.0000
13 37 -35.0000
13 38 -76.0000
13 39 -73.0000
14 0 -83.0000
14 1 -29.0000
14 2 69.0000
14 3 -88.0000
14 4 29.0000
14 5 -78.0000
14 6 2.0000
14 7 7.0000
14 8 -88.0000
14 9 39.0000
14 10 56.0000
14 11 -50.0000
14 12 -33.0000
14 13 -83.0000
14 14 -67.0000
14 15 -72.0000
14 16 51.0000
14 17 16.0000
14 18 -40.0000
14 19 68.0000
14 20 -76.0000
14 21 -12.0000
14 23 67.0000
14 24 19.0000
14 25 2.0000
14 26 -13.0000
14 27 -16.0000
14 28 45.0000
14 29 17.0000
14 30 -72.0000
14 31 -77.0000
14 32 -45.0000
14 33 50.0000
14 34 -3.0000
14 35 22.0000
14 36 -28.0000
14 37 -29.0000
14 38 -76.0000
14 39 -88.0000
15 0 -5.0000
15 1 -19.0000
15 2 -6.0000
15 3 65.0000
15 4 39.0000
15 5 -86.0000
15 6 20.0000
15 7 21.0000
15 8 49.0000
15 9 -71.0000
15 10 17.0000
15 12 -95.0000
15 13 -21.0000
15 14 -72.0000
15 15 -17.0000
15 16 -34.0000
15 17 -24.0000
15 18 5.0000
15 19 -7.0000
15 20 8.0000
15 21 33.0000
15 22 -26.0000
15 23 -46.0000
15 24 -78.0000
15 25 -29.0000
15 26 -22.0000
15 27 9.0000
15 28 70.0000
15 29 -26.0000
15 30 -42.0000
15 31 2.0000
15 32 60.0000
15 33 40.0000
15 34 -22.0000
15 35 6.0000
15 36 67.0000
15 38 61.0000
15 39 47.0000
16 0 -31.0000
16 1 67.0000
16 2 -34.0000
16 3 30.0000
16 4 -36.0000
16 5 7.0000
16 6 19.0000
16 7 -59.0000
16 8 55.0000
16 9 -89.0000
16 10 18.0000
16 11 40.0000
16 12 -29.0000
16 13 -72.0000
16 14 51.0000
16 15 -34.0000
16 16 -74.0000
16 17 12.0000
16 18 -52.0000
16 19 -3.0000
16 20 35.0000
16 21 -40.0000
16 22 -92.0000
16 23 -69.0000
16 24 35.0000
16 25 13.0000
16 26 23.0000
16 27 -27.0000
16 28 -24.0000
16 29 -74.0000
16 30 26.0000
16 31 -2.0000
16 32 -3.0000
16 33 -67.0000
16 34 -64.0000
16 35 -4.0000
16 36 6.0000
16 37 -7.0000
16 38 -73.0000
16 39 -3.0000
17 0 -21.0000
17 1 60.0000
17 2 56.0000
17 3 -42.0000
17 4 32.0000
17 5 56.0000
17 6 -80.0000
17 7 57.0000
17 8 -44.0000
17 9 -75.0000
17 10 66.0000
17 11 66.0000
17 12 16.0000
17 13 3.0000
17 14 16.0000
17 15 -24.0000
17 16 12.0000
17 17 -37.0000
17 18 4.0000
17 19 -67.0000
17 20 -41.0000
17 21 -67.0000
17 22 -77.0000
17 23 -65.0000
17 24 -42.0000
17 25 34.0000
17 26 -17.0000
17 27 54.0000
17 29 41.0000
17 30 61.0000
17 31 30.0000
17 32 5.0000
17 33 4.0000
17 34 -16.0000
17 35 -92.0000
17 36 -91.0000
17 37 8.0000
17 38 34.0000
17 39 6.0000
18 0 -49.0000
18 1 36.0000
18 2 -65.0000
18 3 -84.0000
18 4 -71.0000
18 5 40.0000
18 6 31.0000
18 7 -55.0000
18 8 -93.0000
18 9 -65.0000
18 10 41.0000
18 11 -52.0000
18 12 3.0000
18 13 44.0000
18 14 -40.0000
18 15 5.0000
18 16 -52.0000
18 17 4.0000
18 18 -66.0000
18 19 67.0000
18 20 42.0000
18 21 29.0000
18 22 2.0000
18 23 -36.0000
18 24 56.0000
18 25 -71.0000
18 26 25.0000
18 27 -10.0000
18 28 -39.0000
18 29 -86.0000
18 30 22.0000
18 31 -17.0000
18 32 -51.0000
18 33 -90.0000
18 34 -53.0000
18 35 30.0000
18 36 63.0000
18 37 46.0000
18 39 53.0000
19 0 31.0000
19 1 -14.0000
19 2 15.0000
19 3 42.0000
19 4 -39.0000
19 5 -11.0000
19 6 -50.0000
19 7 -72.0000
19 8 -48.0000
19 9 -37.0000
19 10 53.0000
19 11 35.0000
19 12 -60.0000
19 13 -68.0000
19 14 68.0000
19 15 -7.0000
19 16 -3.0000
19 17 -67.0000
19 18 67.0000
19 19 5.0000
19 20 -65.0000
19 21 -12.0000
19 22 -82.0000
19 23 -57.0000
19 24 -3.0000
19 25 26.0000
19 26 -94.0000
19 27 -68.0000
19 28 60.0000
19 29 -98.0000
19 30 -97.0000
19 31 19.0000
19 32 4.0000
19 33 -33.0000
19 34 4.0000
19 35 32.0000
19 36 -78.0000
19 37 -76.0000
19 38 -78.0000
19 39 -65.0000
20 0 20.0000
20 1 -9.0000
20 2 45.0000
20 3 26.0000
20 4 44.0000
20 5 -11.0000
20 6 -6.0000
20 7 -32.0000
20 8 -6.0000
20 9 17.0000
20 10 -42.0000
20 11 36.0000
20 12 11.0000
20 13 -97.0000
20 14 -76.0000
20 15 8.0000
20 16 35.0000
20 17 -41.0000
20 18 42.0000
20 19 -65.0000
20 20 45.0000
20 21 3.0000
20 22 -16.0000
20 23 55.0000
20 24 50.0000
20 25 -57.0000
20 26 47.0000
20 27 25.0000
20 28 42.0000
20 29 30.0000
20 30 -39.0000
20 31 -93.0000
20 32 -53.0000
20 33 -21.0000
20 34 -51.0000
20 35 42.0000
20 36 -66.0000
20 37 -46.0000
20 38 -97.0000
20 39 -76.0000
21 0 -63.0000
21 1 70.0000
21 2 -59.0000
21 3 -2.0000
21 4 35.0000
21 5 -88.0000
21 6 57.0000
21 7 -62.0000
21 8 -16.0000
21 9 17.0000
21 10 -12.0000
21 11 -70.0000
